Poisoning Rate,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
0.0,8,17,17,20,23,24,30,31,35
0.05,14,20,19,25,28,33,29,34,28
0.1,23,29,28,30,31,30,30,31,34
0.15,23,28,32,35,37,34,32,36,37
0.2,32,37,31,36,34,36,35,34,35
0.25,31,35,35,36,38,39,40,39,39
0.3,33,39,41,39,38,40,40,42,39
0.35,37,40,40,43,42,41,42,40,40
0.4,40,41,46,41,42,38,43,41,39
