Poisoning Rate,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
0.0,3,6,9,16,18,23,31,31,33
0.05,10,12,16,22,22,31,33,32,33
0.1,17,21,27,34,33,34,32,33,30
0.15,21,29,33,33,33,34,36,35,33
0.2,32,31,32,33,34,34,33,34,34
0.25,28,31,35,34,37,36,33,39,38
0.3,35,35,34,35,35,38,36,37,37
0.35,30,33,33,35,38,36,38,40,38
0.4,32,34,33,34,35,39,38,40,36
