Poisoning Rate,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
0.0,1,7,9,15,17,22,32,31,33
0.05,12,13,16,23,24,30,33,32,33
0.1,17,23,28,34,33,32,32,33,30
0.15,22,29,31,33,33,35,36,35,33
0.2,33,31,33,33,34,32,33,34,36
0.25,30,31,35,34,37,37,34,39,38
0.3,38,34,34,34,35,36,38,37,38
0.35,30,34,36,36,37,38,38,39,40
0.4,32,34,34,36,35,37,38,40,37
