Data.Base,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison
abalone_subset_std,0.0,0.8161249999999999,0.7975,0.8161249999999999,0.7975
abalone_subset_std,0.05,0.8161249999999999,0.7975,0.78025,0.792
abalone_subset_std,0.1,0.8161249999999999,0.7975,0.7581249999999999,0.789
abalone_subset_std,0.15,0.8161249999999999,0.7975,0.7295,0.7795
abalone_subset_std,0.2,0.8161249999999999,0.7975,0.6945,0.7809999999999999
abalone_subset_std,0.25,0.8161249999999999,0.7975,0.6715,0.783
abalone_subset_std,0.3,0.8161249999999999,0.7975,0.654625,0.7785
abalone_subset_std,0.35,0.8161249999999999,0.7975,0.6255,0.7405
abalone_subset_std,0.4,0.8161249999999999,0.7975,0.6054999999999999,0.687
australian_std,0.0,0.8840579710144928,0.872463768115942,0.8840579710144928,0.872463768115942
australian_std,0.05,0.8840579710144928,0.872463768115942,0.8416666666666666,0.8710144927536232
australian_std,0.1,0.8840579710144928,0.872463768115942,0.8101449275362318,0.8652173913043478
australian_std,0.15,0.8840579710144928,0.872463768115942,0.7684782608695653,0.8753623188405797
australian_std,0.2,0.8840579710144928,0.872463768115942,0.7521739130434782,0.872463768115942
australian_std,0.25,0.8840579710144928,0.872463768115942,0.7090579710144927,0.8782608695652174
australian_std,0.3,0.8840579710144928,0.872463768115942,0.6728260869565217,0.8434782608695652
australian_std,0.35,0.8840579710144928,0.872463768115942,0.6394927536231885,0.7985507246376812
australian_std,0.4,0.8840579710144928,0.872463768115942,0.6307971014492754,0.7971014492753623
banknote_std,0.0,1.0,0.9992727272727272,1.0,0.9992727272727272
banknote_std,0.05,1.0,0.9992727272727272,0.9546034639927073,0.992
banknote_std,0.1,1.0,0.9992727272727272,0.9081130355515041,0.9854545454545456
banknote_std,0.15,1.0,0.9992727272727272,0.8608933454876937,0.9832727272727272
banknote_std,0.2,1.0,0.9992727272727272,0.8185961713764813,0.9752727272727274
banknote_std,0.25,1.0,0.9992727272727272,0.7795806745670009,0.9556363636363635
banknote_std,0.3,1.0,0.9992727272727272,0.7420237010027347,0.9301818181818181
banknote_std,0.35,1.0,0.9992727272727272,0.7143117593436645,0.8792727272727273
banknote_std,0.4,1.0,0.9992727272727272,0.6796718322698269,0.8050909090909091
breastcancer_std,0.0,0.9907692307692308,0.968421052631579,0.9907692307692308,0.968421052631579
breastcancer_std,0.05,0.9907692307692308,0.968421052631579,0.9534065934065934,0.9596491228070176
breastcancer_std,0.1,0.9907692307692308,0.968421052631579,0.9138461538461538,0.9438596491228071
breastcancer_std,0.15,0.9907692307692308,0.968421052631579,0.8799999999999999,0.9508771929824562
breastcancer_std,0.2,0.9907692307692308,0.968421052631579,0.8443956043956045,0.9350877192982455
breastcancer_std,0.25,0.9907692307692308,0.968421052631579,0.8123076923076923,0.9403508771929825
breastcancer_std,0.3,0.9907692307692308,0.968421052631579,0.7916483516483517,0.8824561403508773
breastcancer_std,0.35,0.9907692307692308,0.968421052631579,0.7595604395604395,0.8649122807017544
breastcancer_std,0.4,0.9907692307692308,0.968421052631579,0.7551648351648351,0.7824561403508772
cmc_std,0.0,0.8147707979626485,0.775593220338983,0.8147707979626485,0.775593220338983
cmc_std,0.05,0.8147707979626485,0.775593220338983,0.7925297113752122,0.7742372881355932
cmc_std,0.1,0.8147707979626485,0.775593220338983,0.7726655348047539,0.7776271186440679
cmc_std,0.15,0.8147707979626485,0.775593220338983,0.7573853989813243,0.7661016949152543
cmc_std,0.2,0.8147707979626485,0.775593220338983,0.7385398981324278,0.7708474576271186
cmc_std,0.25,0.8147707979626485,0.775593220338983,0.7213921901528013,0.7559322033898305
cmc_std,0.3,0.8147707979626485,0.775593220338983,0.7407470288624788,0.7661016949152543
cmc_std,0.35,0.8147707979626485,0.775593220338983,0.7329371816638369,0.7206779661016949
cmc_std,0.4,0.8147707979626485,0.775593220338983,0.7235993208828523,0.7118644067796611
htru2_subset_std,0.0,0.945875,0.9390000000000001,0.945875,0.9390000000000001
htru2_subset_std,0.05,0.945875,0.9390000000000001,0.8957499999999999,0.9339999999999999
htru2_subset_std,0.1,0.945875,0.9390000000000001,0.8547499999999999,0.932
htru2_subset_std,0.15,0.945875,0.9390000000000001,0.806,0.9295
htru2_subset_std,0.2,0.945875,0.9390000000000001,0.764125,0.923
htru2_subset_std,0.25,0.945875,0.9390000000000001,0.7195,0.9215
htru2_subset_std,0.3,0.945875,0.9390000000000001,0.67875,0.9155
htru2_subset_std,0.35,0.945875,0.9390000000000001,0.6315,0.9119999999999999
htru2_subset_std,0.4,0.945875,0.9390000000000001,0.5915,0.884
phoneme_subset_std,0.0,0.951875,0.857,0.951875,0.857
phoneme_subset_std,0.05,0.951875,0.857,0.923625,0.849
phoneme_subset_std,0.1,0.951875,0.857,0.9029999999999999,0.8220000000000001
phoneme_subset_std,0.15,0.951875,0.857,0.875375,0.807
phoneme_subset_std,0.2,0.951875,0.857,0.8567500000000001,0.7785
phoneme_subset_std,0.25,0.951875,0.857,0.844875,0.766
phoneme_subset_std,0.3,0.951875,0.857,0.83625,0.7070000000000001
phoneme_subset_std,0.35,0.951875,0.857,0.82875,0.6769999999999999
phoneme_subset_std,0.4,0.951875,0.857,0.82125,0.619
ringnorm_subset_std,0.0,0.987125,0.9765,0.987125,0.9765
ringnorm_subset_std,0.05,0.987125,0.9765,0.9418749999999999,0.976
ringnorm_subset_std,0.1,0.987125,0.9765,0.9037499999999999,0.9754999999999999
ringnorm_subset_std,0.15,0.987125,0.9765,0.8634999999999999,0.9720000000000001
