Poisoning Rate,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
0.0,10,16,18,26,26,26,29,31,31
0.05,16,21,26,29,30,30,33,29,35
0.1,24,29,30,29,29,28,33,31,30
0.15,31,32,32,32,33,33,35,34,35
0.2,32,34,32,33,35,35,37,34,36
0.25,35,40,38,36,39,38,37,39,40
0.3,35,36,40,39,39,39,39,39,39
0.35,41,39,43,41,43,44,45,43,42
0.4,40,41,46,46,46,45,48,42,43
