Poisoning Rate,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
0.0,1,1,4,15,14,19,30,30,33
0.05,10,13,14,22,21,30,32,32,33
0.1,16,19,27,33,32,32,31,33,30
0.15,19,25,32,33,31,33,36,34,32
0.2,28,31,32,33,33,33,32,34,34
0.25,26,31,33,34,37,35,33,39,35
0.3,35,33,34,34,35,36,36,37,36
0.35,28,32,34,35,33,37,38,38,37
0.4,29,32,32,35,36,36,38,39,36
